N = 600
336, 93432
337, 71776
338, 72862
339, 75797
340, 74757
341, 70540
342, 70312
343, 74620
344, 74809
345, 71635
346, 84735
347, 75638
348, 75226
349, 73010
350, 71468
351, 74194
352, 74354
353, 71393
354, 71260
355, 74483
356, 88119
357, 75921
358, 72491
359, 70316
360, 75453
361, 75132
362, 72028
363, 70308
364, 74178
365, 74614
366, 79566
367, 73144
368, 74542
369, 74139
370, 70919
371, 70232
372, 76075
373, 74136
374, 70113
375, 71524
376, 80471
377, 74592
378, 73821
379, 70759
380, 70943
381, 76863
382, 75578
383, 77638
384, 71216
385, 84184
386, 76099
387, 70950
388, 71086
389, 75257
390, 75460
391, 71961
392, 70252
393, 74835
394, 85829
395, 76829
396, 70430
397, 75161
398, 74711
399, 70143
400, 70732
401, 70562
402, 74797
403, 74332
404, 79465
405, 81642
406, 75973
407, 70705
408, 69675
409, 69485
410, 74979
411, 76471
412, 70731
413, 70159
414, 73877
415, 96894
416, 71067
417, 73717
418, 76642
419, 100190
420, 78494
421, 70497
422, 70656
423, 76191
424, 88814
425, 70925
426, 76277
427, 75197
428, 70559
429, 70953
430, 70360
431, 75720
432, 73234
433, 71503
434, 78938
435, 79940
436, 77274
437, 72003
438, 71472
439, 74145
440, 76713
441, 70885
442, 102761
443, 77741
444, 72689
445, 69814
446, 69542
447, 68794
448, 97382
449, 68965
450, 67590
451, 68180
452, 66444
453, 66555
454, 66115
455, 66353
456, 65756
457, 65479
458, 64591
459, 65378
460, 66319
461, 79630
462, 74372
463, 84466
464, 70466
465, 74186
466, 73412
467, 70602
468, 70030
469, 73960
470, 65994
471, 75407
472, 69872
473, 64869
474, 66466
475, 65431
476, 65794
477, 65643
478, 64756
479, 64752
480, 65477
481, 64872
482, 65091
483, 63772
484, 63697
485, 72017
486, 67520
487, 65681
488, 63903
489, 63456
490, 63447
491, 63943
492, 63633
493, 64429
494, 64753
495, 65690
496, 64755
497, 64863
498, 63976
499, 72147
500, 68101
501, 64696
502, 63718
503, 63630
504, 63735
505, 63853
506, 64281
507, 63588
508, 63380
509, 63245
510, 63872
511, 134830
512, 96911
513, 94892
514, 99446
515, 94253
516, 92671
517, 97354
518, 98762
519, 98452
520, 115812
521, 101339
522, 102379
523, 103153
524, 104988
525, 103217
526, 100805
527, 101230
528, 115610
529, 105819
530, 130332
531, 104310
532, 102133
533, 101552
534, 103999
535, 109064
536, 106453
537, 115766
538, 101141
539, 98756
540, 101025
541, 104297
542, 97758
543, 98887
544, 113511
545, 122254
546, 97634
547, 103198
548, 101508
549, 100630
550, 109114
551, 101451
552, 102113
553, 91851
554, 84871
555, 69659
556, 68674
557, 73242
558, 67376
559, 66658
560, 65693
561, 65789
562, 65193
563, 65801
564, 63445
565, 65194
566, 64757
567, 72655
568, 69998
569, 64018
570, 63703
571, 65544
572, 64585
573, 64368
574, 63507
575, 64525
576, 65450
577, 63348
578, 66604
579, 64435
580, 64227
581, 72285
582, 67389
583, 64306
584, 63676
585, 64701
586, 63761
587, 63196
588, 63093
589, 64163
590, 63671
591, 64545
592, 64025
593, 63019
594, 63731
595, 63783
596, 71322
597, 66003
598, 63940
599, 63553
600, 63204
